pss_score,workload_hours,work_pressure_rating,recovery_sleep_hours,social_support_rating,work_life_balance_rating,shift_continuity_days,recent_trend_indicator,welfare_risk_level,data_label
14.7,45.6,1.7,4.5,6.7,5.9,1.0,-2.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
28.9,69.4,6.8,5.2,6.2,5.2,3.0,0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.5,48.8,3.9,3.7,7.4,5.8,5.0,-1.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.7,70.3,6.1,4.5,6.7,4.5,5.0,-0.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
6.9,60.1,5.0,6.4,6.1,4.7,3.0,-0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.0,56.8,8.1,3.8,5.4,5.6,3.0,-0.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.7,55.7,3.8,4.4,6.2,5.8,5.0,4.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.6,55.9,6.8,6.2,7.0,5.4,6.0,-0.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.0,35.0,4.9,5.5,6.6,8.8,5.0,-1.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.1,49.2,5.2,8.6,6.8,3.4,2.0,-1.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
28.6,60.5,5.1,8.4,8.8,5.3,20.0,2.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
35.2,51.5,3.8,5.2,6.6,2.3,2.0,-3.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.3,37.9,5.5,6.9,4.6,6.1,0.0,-1.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.7,51.5,5.4,7.1,7.9,3.2,2.0,2.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
28.9,69.0,6.0,5.5,3.1,4.8,0.0,0.5,2,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.8,64.5,5.7,4.4,3.7,4.7,0.0,0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.1,51.4,7.1,6.2,6.7,6.0,1.0,4.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.8,61.5,7.3,6.0,7.1,4.3,0.0,0.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.9,48.3,3.4,5.7,3.4,4.2,4.0,-1.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.9,35.0,7.2,6.7,5.2,8.3,0.0,-0.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.1,42.8,3.1,5.3,4.7,6.0,1.0,-2.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.5,67.6,6.7,4.8,5.0,4.3,0.0,2.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.2,49.3,6.7,6.3,8.0,4.9,0.0,1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.7,49.6,1.7,6.7,7.5,8.7,1.0,2.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.8,49.0,5.7,4.8,6.0,4.9,3.0,2.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.6,71.0,4.6,7.3,4.9,4.0,12.0,-0.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.5,68.3,4.0,4.1,3.2,4.0,7.0,-1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.4,74.2,8.2,5.5,9.0,4.3,7.0,-0.1,2,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.4,50.4,4.2,5.9,7.2,4.2,1.0,-1.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.6,55.0,3.9,5.4,4.5,2.8,1.0,0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.1,36.8,5.7,5.5,7.5,3.2,0.0,2.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
9.6,66.8,6.9,8.4,5.9,3.7,5.0,-0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.9,40.3,5.2,5.2,5.4,6.6,0.0,0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.2,54.2,7.8,9.0,6.9,4.6,3.0,-0.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.7,41.0,6.6,6.7,4.4,5.0,1.0,1.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.2,46.1,1.1,6.3,5.3,7.9,1.0,-1.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
36.4,43.6,4.4,6.8,6.3,8.0,16.0,-4.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.2,45.9,4.4,9.0,5.0,4.8,5.0,0.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.0,46.6,6.5,5.0,7.4,4.1,6.0,2.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.3,46.5,1.0,4.9,9.9,3.7,3.0,0.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.8,60.3,10.0,5.3,4.4,6.8,7.0,-1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.2,41.0,6.6,6.2,2.5,5.0,4.0,-2.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.9,54.2,5.8,4.1,1.8,4.6,10.0,1.0,2,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
28.7,64.2,7.9,6.2,5.7,3.8,1.0,0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.7,46.9,10.0,8.2,4.6,3.9,3.0,-0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.8,44.8,7.2,6.4,6.4,6.0,4.0,3.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.5,49.7,7.4,5.8,6.3,2.8,2.0,-1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.9,63.8,5.8,5.5,2.6,7.4,7.0,3.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.7,53.9,5.2,7.3,2.2,4.3,14.0,0.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.5,46.7,4.5,5.2,6.6,5.1,2.0,-3.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
6.6,56.8,3.8,8.4,6.3,2.7,2.0,-0.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.6,41.0,4.1,8.5,5.1,5.4,2.0,1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
31.5,58.8,2.8,6.5,2.5,4.7,7.0,-0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.4,56.1,5.3,6.2,7.0,5.3,4.0,-2.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.1,48.9,2.1,7.4,8.7,8.3,0.0,-0.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.1,43.6,5.9,7.5,6.6,5.8,3.0,-1.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.5,43.1,5.4,5.2,4.2,3.8,0.0,1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.9,57.3,5.8,5.6,6.1,4.0,5.0,1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
33.1,64.3,4.5,4.6,3.1,6.6,1.0,-2.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.7,45.6,10.0,6.7,8.2,8.0,2.0,-1.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.0,56.6,8.2,7.0,6.2,6.0,6.0,1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.7,35.0,3.0,4.6,2.3,6.8,0.0,-1.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.5,46.2,6.0,5.7,5.4,6.6,1.0,-2.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.8,51.7,4.3,4.6,7.0,8.2,2.0,-2.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
31.5,42.9,3.5,5.1,5.3,1.5,1.0,0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.1,42.6,2.8,6.9,5.4,6.7,1.0,0.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.7,45.3,6.4,5.3,3.4,7.4,21.0,-1.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.9,54.9,4.1,5.8,7.2,2.7,6.0,0.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.9,50.1,7.4,4.2,4.6,3.6,8.0,3.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
37.0,35.0,7.5,6.4,1.5,3.7,10.0,-1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.0,35.0,8.2,6.1,5.2,3.9,1.0,-3.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.3,45.9,3.8,5.3,8.1,4.4,1.0,0.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.8,56.6,6.5,6.0,5.2,5.9,1.0,-0.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.1,35.0,6.8,6.4,9.6,7.1,6.0,-1.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
31.9,47.0,4.6,5.2,6.9,7.6,4.0,1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.4,46.7,4.0,4.4,6.7,3.7,1.0,1.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.3,65.9,8.7,8.4,5.7,3.7,2.0,-4.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.4,48.1,6.0,5.4,5.9,8.0,2.0,-1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.3,55.8,6.8,6.1,5.4,6.7,3.0,4.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.2,53.4,3.9,7.4,5.4,5.6,8.0,1.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.8,35.0,3.1,9.0,7.1,6.3,2.0,1.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.0,59.7,4.4,4.7,4.0,5.3,8.0,2.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.8,54.2,5.3,6.7,3.7,6.4,2.0,0.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
28.4,57.1,3.4,5.4,3.6,4.7,5.0,1.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.9,80.0,5.5,5.6,10.0,5.9,9.0,1.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.7,35.0,2.1,5.3,7.1,2.4,8.0,1.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.1,69.2,3.3,4.8,6.6,4.0,0.0,-0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.0,49.1,6.8,6.2,3.8,4.0,1.0,0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.9,54.9,6.7,4.4,7.3,4.7,2.0,-1.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.8,51.5,4.7,7.3,5.8,3.5,2.0,0.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.0,47.8,3.5,6.3,6.4,4.3,4.0,-2.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.2,46.3,3.4,6.7,3.9,2.4,10.0,-1.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.6,55.3,4.8,5.6,6.3,6.5,0.0,-0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.4,36.8,6.8,5.8,5.1,5.2,2.0,-1.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.3,59.5,7.4,6.5,4.4,2.0,1.0,-1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.8,47.8,4.5,4.8,7.5,3.7,8.0,-0.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.6,40.7,3.2,5.8,2.8,6.1,12.0,0.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.8,47.5,6.0,5.2,7.2,4.3,2.0,1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
34.2,64.6,3.9,5.1,7.4,4.0,0.0,-0.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.7,46.6,4.5,3.7,4.2,5.3,5.0,2.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.6,55.6,8.2,7.8,4.3,6.1,4.0,1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.9,44.7,7.2,5.4,5.5,2.5,2.0,1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.8,59.6,5.8,7.6,6.6,6.5,8.0,0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.3,58.9,3.0,7.5,5.7,3.8,13.0,0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.1,70.5,5.9,4.7,6.9,5.4,3.0,2.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.6,50.2,7.6,4.9,9.7,5.3,3.0,2.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.4,58.7,4.7,9.0,4.9,4.3,1.0,2.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.7,53.0,8.2,8.3,2.4,3.4,3.0,0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.5,65.0,8.1,6.2,7.7,4.8,2.0,1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.1,44.8,8.8,6.5,9.5,8.7,1.0,2.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.3,59.5,6.1,5.4,6.8,2.7,0.0,-1.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.0,50.1,6.7,6.7,3.7,8.8,1.0,-0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.7,51.4,8.3,5.3,5.7,4.9,1.0,0.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.0,52.9,6.4,3.8,3.7,5.5,3.0,1.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
6.6,54.5,4.5,4.6,7.3,3.2,3.0,1.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.8,50.8,4.6,6.2,3.2,3.9,3.0,-0.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.8,54.1,6.0,4.8,5.4,4.4,2.0,-3.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.7,67.8,2.9,6.1,3.9,3.3,2.0,0.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.5,61.9,5.2,4.9,6.3,5.0,6.0,-1.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.8,60.7,7.7,5.3,5.2,4.6,2.0,-3.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
32.1,47.4,1.1,7.2,6.4,9.1,15.0,-2.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.1,43.1,8.6,6.5,6.0,3.1,2.0,0.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
1.5,61.6,7.7,6.2,3.9,5.6,4.0,2.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.3,60.8,4.6,7.3,7.3,5.9,0.0,0.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.2,66.7,6.6,6.8,5.9,3.3,4.0,0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.3,46.0,5.5,7.9,3.9,6.8,7.0,2.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.3,49.7,8.0,5.6,10.0,4.6,10.0,-3.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.8,35.6,7.5,5.7,7.0,1.0,21.0,1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.8,48.1,2.7,4.6,5.7,6.7,1.0,-0.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
8.4,62.0,6.7,5.7,9.0,3.2,3.0,1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.5,47.3,5.1,7.4,9.9,3.3,2.0,-1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.9,58.4,5.7,7.8,5.7,6.8,3.0,-1.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.3,50.1,4.0,7.4,6.7,4.7,1.0,0.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
31.8,55.2,9.0,4.0,3.9,7.2,7.0,3.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.0,40.5,7.6,7.5,5.7,7.8,8.0,1.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
6.6,52.9,4.0,4.0,5.6,4.1,2.0,-1.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.8,35.0,2.8,7.3,6.4,7.0,1.0,-2.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.7,50.1,4.7,5.8,6.7,3.9,1.0,-3.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.8,35.7,6.4,7.0,7.2,9.9,4.0,2.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.2,64.1,6.0,4.6,6.5,4.0,1.0,-1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.6,59.8,8.0,7.6,3.5,7.5,8.0,-0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
8.6,56.7,7.1,4.4,4.0,7.1,4.0,2.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
28.8,67.2,7.4,5.4,4.9,6.0,4.0,-3.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.4,42.5,6.2,5.0,5.4,4.1,3.0,3.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.4,69.5,2.7,4.1,8.2,5.1,0.0,-0.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.6,61.3,5.1,6.3,3.6,1.1,9.0,-2.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.4,49.6,7.6,8.4,5.2,5.8,3.0,-0.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.3,63.4,5.4,9.0,8.0,6.1,18.0,-1.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.4,40.9,6.5,6.3,5.4,5.7,3.0,0.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.8,43.8,4.9,7.5,7.0,1.0,4.0,-1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
28.0,45.9,3.4,6.5,5.7,2.9,0.0,-3.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.5,46.7,5.3,6.8,6.5,3.9,3.0,-0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.3,41.4,6.1,5.8,5.5,6.0,5.0,-2.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.3,64.2,4.2,6.4,7.4,6.0,5.0,0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
28.8,49.4,5.0,6.8,2.8,5.1,5.0,-2.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.9,55.5,3.6,5.5,5.2,6.7,1.0,-1.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
31.5,46.3,7.7,6.1,6.6,3.3,13.0,0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.7,35.0,4.9,6.1,7.1,6.6,19.0,-0.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.3,54.7,8.4,7.2,9.1,6.3,0.0,0.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.0,35.0,8.6,4.9,5.2,6.2,10.0,1.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.9,51.3,5.3,6.1,9.1,5.0,1.0,-2.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.3,38.3,3.5,8.5,4.6,9.1,4.0,-0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.1,71.9,1.3,7.6,8.8,6.4,1.0,-5.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.7,61.1,2.6,7.8,7.7,3.5,12.0,0.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
3.8,53.1,2.8,6.2,4.1,5.9,0.0,-0.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.6,64.6,8.3,6.6,6.6,6.9,2.0,-2.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
0.0,43.5,5.7,7.4,5.9,4.2,2.0,0.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
6.1,57.4,6.3,8.1,7.3,7.6,1.0,2.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.7,54.0,1.1,3.9,5.5,6.2,4.0,-1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.9,54.6,3.1,4.6,5.4,1.0,0.0,-1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.2,64.7,7.3,7.8,8.9,6.0,4.0,0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.7,59.3,6.1,5.9,5.8,4.6,14.0,-2.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.6,54.9,5.2,5.4,7.7,6.5,6.0,-1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.0,35.5,6.6,4.7,5.5,7.3,7.0,2.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
9.3,42.4,8.8,5.5,9.5,5.8,2.0,0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.3,50.8,5.1,4.5,4.6,8.7,1.0,-3.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.6,52.9,5.6,8.7,4.7,5.0,3.0,-3.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.3,40.7,5.9,6.2,9.2,6.6,0.0,0.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.2,76.1,10.0,6.1,5.1,7.0,10.0,1.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.6,67.2,1.3,6.9,9.4,5.2,1.0,-3.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
2.7,58.0,6.9,7.4,7.9,7.0,8.0,0.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.1,52.7,5.3,7.3,5.7,4.2,0.0,2.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.9,49.9,6.6,7.5,2.2,4.6,6.0,3.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.5,42.5,4.2,5.4,6.0,2.8,1.0,0.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.9,52.8,5.4,5.8,6.2,5.9,0.0,1.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
31.5,54.6,6.9,7.1,8.5,6.1,4.0,-4.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.8,39.6,10.0,5.6,9.3,7.8,1.0,4.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.7,55.3,7.1,6.2,4.6,7.0,4.0,-1.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.3,50.4,3.8,6.7,7.7,4.8,3.0,-1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
28.5,35.0,4.7,7.1,7.6,3.0,0.0,-0.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.9,43.4,4.6,4.1,8.3,6.3,9.0,3.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.4,47.9,1.9,7.1,7.0,7.6,2.0,4.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.1,70.9,4.8,5.9,1.9,6.9,5.0,0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.2,57.6,7.0,7.0,5.7,7.6,2.0,2.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.0,38.6,3.0,7.1,3.6,5.0,3.0,0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.7,56.9,7.6,8.1,5.6,4.5,1.0,-2.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.8,36.5,6.5,7.8,8.1,3.9,1.0,3.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.9,62.8,4.0,7.8,6.6,5.3,3.0,-1.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.0,47.3,5.2,7.9,8.4,5.2,2.0,3.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.9,51.1,8.7,6.5,6.7,5.8,2.0,2.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.5,65.3,7.0,6.2,3.3,5.1,4.0,1.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
33.6,39.1,5.5,7.2,1.0,5.1,4.0,3.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.8,38.0,5.0,7.1,6.3,3.8,0.0,4.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
